u,v,key,osmid,highway,name,oneway,reversed,length,lanes,bridge,maxspeed,tunnel,service,access,width,geometry
12504078513,12504078514,0,1351520815,service,,False,False,18.515468216787728,,,,,alley,,,"LINESTRING (105.8318044 21.0013164, 105.8317569 21.0011559)"
12504078514,12350515133,0,1334975755,service,Ngõ Hồ Hố Mẻ,False,False,39.52109973221085,,,,,alley,,,"LINESTRING (105.8317569 21.0011559, 105.8313923 21.0012582)"
12504078514,12350515132,0,1334975755,service,Ngõ Hồ Hố Mẻ,False,True,47.0546253600156,,,,,alley,,,"LINESTRING (105.8317569 21.0011559, 105.832191 21.0010341)"
12504078514,12504078513,0,1351520815,service,,False,True,18.515468216787728,,,,,alley,,,"LINESTRING (105.8317569 21.0011559, 105.8318044 21.0013164)"
12513620915,6658429248,0,708581289,steps,,False,False,11.09169221336371,,,,,,,,"LINESTRING (105.8283127 21.00764, 105.8284087 21.0075962)"
12513620915,6658429246,0,708581289,steps,,False,True,2.587027182219819,,,,,,,,"LINESTRING (105.8283127 21.00764, 105.8283022 21.0076611)"
12513620916,6658429249,0,708581291,steps,,False,False,9.998753012051532,,,,,,,,"LINESTRING (105.8282568 21.0074965, 105.8283428 21.007456)"
12513620916,6658429247,0,708581291,steps,,False,True,3.1285687843194534,,,,,,,,"LINESTRING (105.8282568 21.0074965, 105.8282268 21.0074992)"
12553823357,10126309041,0,825404708,service,,False,False,0.847058053618127,,,,,,,,"LINESTRING (105.8411641 21.000383, 105.8411561 21.0003815)"
12601003726,9579878792,0,1040439218,service,,False,False,15.549668337522814,,,,,,,,"LINESTRING (105.827695 21.0059005, 105.8275839 21.0058067)"
12601003726,5716421014,0,1040439218,service,,False,True,49.30128745697475,,,,,,,,"LINESTRING (105.827695 21.0059005, 105.8278958 21.0063023)"
12612823558,7401211871,0,791684661,service,Ngõ 72 Tôn Thất Tùng,False,False,23.908349637976755,,,,,alley,,,"LINESTRING (105.8266236 21.0019058, 105.8268536 21.001917)"
12612823558,7401211873,0,791684661,service,Ngõ 72 Tôn Thất Tùng,False,True,13.804420044368094,,,,,alley,,,"LINESTRING (105.8266236 21.0019058, 105.826495 21.0019374)"
12669487965,12669487967,0,136557833,primary,Phố Xã Đàn,True,False,63.564159236954964,5,,60,,,,,"LINESTRING (105.8375159 21.0103383, 105.8378683 21.0098708)"
12669487967,12783034921,0,136557833,primary,Phố Xã Đàn,True,False,12.400215854904397,5,,60,,,,,"LINESTRING (105.8378683 21.0098708, 105.8379433 21.009784)"
12669487968,98024383,0,38095070,primary,Hầm chui Kim Liên,True,False,43.66986172480281,2,,60,,,,,"LINESTRING (105.838422 21.0092903, 105.8387044 21.0089992)"
12669487969,1495022756,0,962177671,primary,Phố Xã Đàn,True,False,12.4656158962932,2,,60,,,,,"LINESTRING (105.8405904 21.0077022, 105.8407052 21.0076693)"
12669487974,8130257777,0,873097735,footway,,False,False,26.92649206355638,,,,,,,,"LINESTRING (105.8352859 21.0127581, 105.8354529 21.0125728)"
12669487974,8130257776,0,873097735,footway,,False,True,23.03748193593221,,,,,,,,"LINESTRING (105.8352859 21.0127581, 105.8351431 21.0129167)"
12669487974,12408830828,0,1341472944,service,Ngõ 83 Xã Đàn,False,False,12.933392043763229,,,,,,,,"LINESTRING (105.8352859 21.0127581, 105.8351813 21.0126949)"
12669487974,12408830827,0,1341472944,service,Ngõ 83 Xã Đàn,False,True,7.901719272473468,,,,,,,,"LINESTRING (105.8352859 21.0127581, 105.835348 21.0127992)"
12715419581,12715419587,0,708576347,secondary,Phố Chùa Bộc,True,False,34.12661839713579,2,,,,,,,"LINESTRING (105.8264393 21.0084341, 105.826144 21.008569)"
12715419581,13015491629,0,1373292959,service,Ngõ 20 Chùa Bộc,False,False,5.721604112715387,,,,,alley,,,"LINESTRING (105.8264393 21.0084341, 105.8264733 21.0084746)"
12715419582,12715419583,0,1373292959,service,Ngõ 20 Chùa Bộc,False,False,4.089430113649426,,,,,alley,,,"LINESTRING (105.826502 21.0085087, 105.8264669 21.0085254)"
12715419582,13015491629,0,1373292959,service,Ngõ 20 Chùa Bộc,False,True,4.8221165464927696,,,,,alley,,,"LINESTRING (105.826502 21.0085087, 105.8264733 21.0084746)"
12715419583,12715419584,0,1373292959,service,Ngõ 20 Chùa Bộc,False,False,15.161071099873185,,,,,alley,,,"LINESTRING (105.8264669 21.0085254, 105.8265457 21.0086402)"
12715419583,12715419582,0,1373292959,service,Ngõ 20 Chùa Bộc,False,True,4.089430113649426,,,,,alley,,,"LINESTRING (105.8264669 21.0085254, 105.826502 21.0085087)"
12715419584,12715419583,0,1373292959,service,Ngõ 20 Chùa Bộc,False,True,15.161071099873185,,,,,alley,,,"LINESTRING (105.8265457 21.0086402, 105.8264669 21.0085254)"
12715419585,11527157779,0,708576347,secondary,Phố Chùa Bộc,True,False,102.13943275661381,2,,,,,,,"LINESTRING (105.8260033 21.0086332, 105.8251194 21.0090368)"
12715419585,13015491627,0,1373292960,service,Ngõ 60 Chùa Bộc,False,False,4.9512208763802485,,,,,alley,,,"LINESTRING (105.8260033 21.0086332, 105.8260249 21.0086729)"
12715419586,13015491627,0,1373292960,service,Ngõ 60 Chùa Bộc,False,True,17.790364936906737,,,,,alley,,,"LINESTRING (105.8261024 21.0088156, 105.8260249 21.0086729)"
12715419587,12715419585,0,708576347,secondary,Phố Chùa Bộc,True,False,16.25644960124605,2,,,,,,,"LINESTRING (105.826144 21.008569, 105.8260033 21.0086332)"
12715419587,13015491628,0,1373292961,service,Ngõ 56 Chùa Bộc,False,False,5.160794268424384,,,,,alley,,,"LINESTRING (105.826144 21.008569, 105.8261675 21.0086099)"
12715419588,12715419589,0,1373292961,service,Ngõ 56 Chùa Bộc,False,False,6.94769898515143,,,,,alley,,,"LINESTRING (105.8262408 21.0087376, 105.8261807 21.0087651)"
12715419588,13015491628,0,1373292961,service,Ngõ 56 Chùa Bộc,False,True,16.109711158691475,,,,,alley,,,"LINESTRING (105.8262408 21.0087376, 105.8261675 21.0086099)"
12715419589,12715419588,0,1373292961,service,Ngõ 56 Chùa Bộc,False,True,6.94769898515143,,,,,alley,,,"LINESTRING (105.8261807 21.0087651, 105.8262408 21.0087376)"
12726063279,7771967126,0,856460789,trunk_link,Đường Vành đai 2,True,False,64.76800468061651,1,yes,60,,,,,"LINESTRING (105.8260762 21.0017298, 105.8254746 21.0018842)"
12726065967,8093872387,0,856460791,trunk,Đường Vành đai 2,True,False,58.78801943494133,2,yes,80,,,,,"LINESTRING (105.8306621 21.0002375, 105.830119 21.0003873)"
12726065969,10131967154,0,856460791,trunk,Đường Vành đai 2,True,False,80.11302374666954,2,yes,80,,,,,"LINESTRING (105.8343537 20.9993467, 105.8335975 20.9994905)"
12726065972,12726065973,0,1374459656,trunk_link,,True,False,61.23205812431372,1,yes,60,,,,,"LINESTRING (105.8363167 20.9990949, 105.835736 20.9991915)"
12726065973,7119384389,0,1374459656,trunk_link,,True,False,49.36111690945812,1,yes,60,,,,,"LINESTRING (105.835736 20.9991915, 105.8352616 20.9992216)"
12726065974,7119384389,0,1374459652,trunk,Đường Vành đai 2,True,False,114.73726508465916,2,yes,80,,,,,"LINESTRING (105.8363519 20.9990524, 105.8352616 20.9992216)"
12726065978,7119384392,0,1374459652,trunk,Đường Vành đai 2,True,False,213.36127281728793,2,yes,80,,,,,"LINESTRING (105.8388608 20.9984643, 105.8368716 20.998947)"
12783034921,10131967279,0,25953552,tertiary,Phố Hoàng Tích Trí,False,True,10.837394758850294,2,,,,,,,"LINESTRING (105.8379433 21.009784, 105.8378631 21.0097216)"
12783034921,98024382,0,136557833,primary,Phố Xã Đàn,True,False,24.356178687377717,5,,60,,,,,"LINESTRING (105.8379433 21.009784, 105.8380906 21.0096135)"
12882537794,12882537795,0,1391732619,secondary,Phố Phạm Ngọc Thạch,True,False,62.35141539270608,2,,50,,,,,"LINESTRING (105.8359808 21.0100789, 105.8364343 21.0104466)"
12882537795,10131967185,0,1107305084,footway,,False,False,7.3999814192194675,,,,,,,,"LINESTRING (105.8364343 21.0104466, 105.8364738 21.0103912)"
12882537795,6601173017,0,1107305084,footway,,False,True,11.840354552460994,,,,,,,,"LINESTRING (105.8364343 21.0104466, 105.8363554 21.0105235)"
12882537795,1497961292,0,1391732619,secondary,Phố Phạm Ngọc Thạch,True,False,21.04289593130966,2,,50,,,,,"LINESTRING (105.8364343 21.0104466, 105.8365444 21.0106055)"
12882537796,6684722071,0,1136650312,secondary,Phố Phạm Ngọc Thạch,True,False,10.54425614554732,2,,50,,,,,"LINESTRING (105.83599 21.0102191, 105.8359137 21.0101565)"
12911954388,7839089147,0,840063150,service,,False,False,85.52073222257273,,,,,,,,"LINESTRING (105.8332997 21.0083505, 105.8339223 21.0088542)"
12911954388,12911954392,0,840063150,service,,False,True,4.67181698810013,,,,,,,,"LINESTRING (105.8332997 21.0083505, 105.8332547 21.0083498)"
12911954389,12911954390,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,False,4.825967109257942,,,,,,,,"LINESTRING (105.8331799 21.0082282, 105.8331796 21.0081848)"
12911954389,12911954391,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,True,3.02537899842913,,,,,,,,"LINESTRING (105.8331799 21.0082282, 105.8331806 21.0082554)"
12911954389,10130399641,0,601455465,service,,False,True,81.20017744735605,,,,,alley,,,"LINESTRING (105.8331799 21.0082282, 105.8325842 21.0077549)"
12911954390,8274491044,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,False,19.941415642490593,,,,,,,,"LINESTRING (105.8331796 21.0081848, 105.8333019 21.0080465)"
12911954390,12911954389,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,True,4.825967109257942,,,,,,,,"LINESTRING (105.8331796 21.0081848, 105.8331799 21.0082282)"
12911954391,12911954389,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,False,3.02537899842913,,,,,,,,"LINESTRING (105.8331806 21.0082554, 105.8331799 21.0082282)"
12911954391,5716457425,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,True,12.680707302678437,,,,,,,,"LINESTRING (105.8331806 21.0082554, 105.8332711 21.008332)"
12911954392,5716457425,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,False,2.6106747119770213,,,,,,,,"LINESTRING (105.8332547 21.0083498, 105.8332711 21.008332)"
12911954392,12911954393,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,True,5.982985988853221,,,,,,,,"LINESTRING (105.8332547 21.0083498, 105.833217 21.0083905)"
12911954392,12911954388,0,840063150,service,,False,False,4.67181698810013,,,,,,,,"LINESTRING (105.8332547 21.0083498, 105.8332997 21.0083505)"
12911954393,12911954392,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,False,5.982985988853221,,,,,,,,"LINESTRING (105.833217 21.0083905, 105.8332547 21.0083498)"
12911954393,7839089148,0,600582041,service,Ngõ 46D Phạm Ngọc Thạch,False,True,33.76332875244452,,,,,,,,"LINESTRING (105.833217 21.0083905, 105.8330044 21.0086203)"
12911954393,12911954394,0,1394900576,service,,False,False,88.96121706905915,,,,,,,,"LINESTRING (105.833217 21.0083905, 105.8338694 21.0089093)"
12911954394,5710482882,0,29046496,residential,Ngõ 46C Phạm Ngọc Thạch,False,False,35.12750923601365,,,,,,,,"LINESTRING (105.8338694 21.0089093, 105.8336436 21.0091446)"
12911954394,7839089147,0,29046496,residential,Ngõ 46C Phạm Ngọc Thạch,False,True,8.22748695410433,,,,,,,,"LINESTRING (105.8338694 21.0089093, 105.8339223 21.0088542)"
12911954394,12911954393,0,1394900576,service,,False,True,88.96121706905915,,,,,,,,"LINESTRING (105.8338694 21.0089093, 105.833217 21.0083905)"
12914003261,5683792682,0,596721709,service,,False,True,94.76558419053991,,,,,,private,,"LINESTRING (105.8302799 21.0028454, 105.830517 21.0036684)"
12914003261,5683792684,0,1229858793,service,,True,False,74.91114217979798,,,,,,destination,,"LINESTRING (105.8302799 21.0028454, 105.8309831 21.0026941)"
12914003266,5686426665,0,596721711,service,,False,False,31.891866109475863,,,,,,,,"LINESTRING (105.8309805 21.0026121, 105.8309376 21.0023281)"
12914003266,5683792684,0,596721711,service,,False,True,9.121990619910598,,,,,,,,"LINESTRING (105.8309805 21.0026121, 105.8309831 21.0026941)"
12920610392,12920610393,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,False,1.3758664494482484,,,,,alley,,,"LINESTRING (105.8257192 21.0084217, 105.8257138 21.0084104)"
12920610392,5716408805,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,True,11.272885025132881,,,,,alley,,,"LINESTRING (105.8257192 21.0084217, 105.8256221 21.0084671)"
12920610393,5716408804,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,False,5.803741459810166,,,,,alley,,,"LINESTRING (105.8257138 21.0084104, 105.8257643 21.008388)"
12920610393,12920610392,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,True,1.3758664494482484,,,,,alley,,,"LINESTRING (105.8257138 21.0084104, 105.8257192 21.0084217)"
12920633556,12920633557,0,1395893016,service,,False,False,4.177392912484093,,,,,alley,,,"LINESTRING (105.8260962 21.0073675, 105.8261304 21.0073477)"
12920633556,5717110578,0,1395893016,service,,False,True,5.5522239647837734,,,,,alley,,,"LINESTRING (105.8260962 21.0073675, 105.8260508 21.0073939)"
12920633557,12920633558,0,1395893016,service,,False,False,4.204704071829787,,,,,alley,,,"LINESTRING (105.8261304 21.0073477, 105.8261594 21.0073213)"
12920633557,12920633556,0,1395893016,service,,False,True,4.177392912484093,,,,,alley,,,"LINESTRING (105.8261304 21.0073477, 105.8260962 21.0073675)"
12920633558,12920633560,0,1395893016,service,,False,False,5.194714987431698,,,,,alley,,,"LINESTRING (105.8261594 21.0073213, 105.8261891 21.0072837)"
12920633558,12920633557,0,1395893016,service,,False,True,4.204704071829787,,,,,alley,,,"LINESTRING (105.8261594 21.0073213, 105.8261304 21.0073477)"
12920633559,10060474797,0,1098768160,service,,False,True,14.165410138191868,,,,,,,,"LINESTRING (105.8261778 21.0072283, 105.8261182 21.0071137)"
12920633559,12920633560,0,1395893016,service,,False,True,6.270890354972801,,,,,alley,,,"LINESTRING (105.8261778 21.0072283, 105.8261891 21.0072837)"
12920633560,12920633559,0,1395893016,service,,False,False,6.270890354972801,,,,,alley,,,"LINESTRING (105.8261891 21.0072837, 105.8261778 21.0072283)"
12920633560,12920633558,0,1395893016,service,,False,True,5.194714987431698,,,,,alley,,,"LINESTRING (105.8261891 21.0072837, 105.8261594 21.0073213)"
12920644746,5716408804,0,1395893787,service,Ngõ 231 Phố Chùa Bộc,False,False,5.200168152219052,,,,,alley,,,"LINESTRING (105.8257876 21.0084294, 105.8257643 21.008388)"
12920644746,11173433347,0,1395893787,service,Ngõ 231 Phố Chùa Bộc,False,True,17.386274955913496,,,,,alley,,,"LINESTRING (105.8257876 21.0084294, 105.8259371 21.0083589)"
12925548507,9907061135,0,1396499075,primary_link,,True,False,6.152558436120923,,,,,,,,"LINESTRING (105.8413347 21.0041186, 105.8412974 21.0041616)"
12925548508,1495022752,0,962177672,primary,Đường Giải Phóng,True,False,41.857188349849444,4,,,,,,,"LINESTRING (105.8413113 21.0074212, 105.8413254 21.007045)"
12945730586,12945730587,0,597116997,service,,True,False,11.251409153694594,,,,,,,,"LINESTRING (105.830138 21.0026249, 105.8300662 21.0025491)"
12945730587,5686426672,0,597116997,service,,True,False,8.65188669831107,,,,,,,,"LINESTRING (105.8300662 21.0025491, 105.8300255 21.0024812)"
12968899577,1904395873,0,179995745,service,Ngõ 1 Tôn Thất Tùng,False,False,24.190961260025546,,,,,alley,,,"LINESTRING (105.8313758 21.0050742, 105.8314027 21.0052903)"
12968899577,2105986490,0,179995745,service,Ngõ 1 Tôn Thất Tùng,False,True,34.097753089322744,,,,,alley,,,"LINESTRING (105.8313758 21.0050742, 105.8313379 21.0047696)"
12968899577,12968899578,0,1411385464,service,,False,False,80.64167042995297,,,,,alley,,,"LINESTRING (105.8313758 21.0050742, 105.8321326 21.0049105)"
12968899578,12968899577,0,1411385464,service,,False,True,80.64167042995297,,,,,alley,,,"LINESTRING (105.8321326 21.0049105, 105.8313758 21.0050742)"
12973445912,12973445915,0,37370971,primary,Đường Giải Phóng,True,False,6.850120568376898,4,,,,,,,"LINESTRING (105.841233 21.0034052, 105.8412322 21.0033436)"
12973445912,13015219626,0,1411815965,service,,True,False,7.889628155990698,,,,,,,,"LINESTRING (105.841233 21.0034052, 105.841157 21.0034058)"
12973445913,12973445914,0,1411815965,service,,True,False,6.86186745320101,,,,,,,,"LINESTRING (105.8409601 21.0034075, 105.8409589 21.0033458)"
12973445914,13015219627,0,1411815965,service,,True,False,17.720577449839798,,,,,,,,"LINESTRING (105.8409589 21.0033458, 105.8411296 21.0033444)"
12973445915,1497969787,0,37370971,primary,Đường Giải Phóng,True,False,33.827967142917004,4,,,,,,,"LINESTRING (105.8412322 21.0033436, 105.8412283 21.0030394)"
12985362841,5721877144,0,602362883,service,,False,False,45.74846818520704,,,,,,,,"LINESTRING (105.8379615 21.0031771, 105.8375309 21.0030895)"
12985362841,5721877145,0,602362883,service,,False,True,34.093938829489495,,,,,,,,"LINESTRING (105.8379615 21.0031771, 105.8382824 21.0032424)"
12985362841,12985362842,0,1413007110,service,,False,False,15.730937769013414,,,,,alley,,,"LINESTRING (105.8379615 21.0031771, 105.8379272 21.0033149)"
12985362842,12985362843,0,1413007110,service,,False,False,23.14971631026177,,,,,alley,,,"LINESTRING (105.8379272 21.0033149, 105.8377108 21.0032646)"
12985362842,12985362841,0,1413007110,service,,False,True,15.730937769013414,,,,,alley,,,"LINESTRING (105.8379272 21.0033149, 105.8379615 21.0031771)"
12985362843,12985362842,0,1413007110,service,,False,True,23.14971631026177,,,,,alley,,,"LINESTRING (105.8377108 21.0032646, 105.8379272 21.0033149)"
12985622980,7199335714,0,944894014,primary,Đường Trường Chinh,True,False,43.45290224814259,2,,,,,,,"LINESTRING (105.8408719 20.998028, 105.8404683 20.9981316)"
13015219625,10126309019,0,1106611082,footway,,False,False,50.746170031664505,,,,,,,,"LINESTRING (105.8411558 21.0033442, 105.8411472 21.0028879)"
13015219625,13015219626,0,1106611082,footway,,False,True,6.850749780129509,,,,,,,,"LINESTRING (105.8411558 21.0033442, 105.841157 21.0034058)"
13015219625,12973445915,0,1411815965,service,,True,False,7.9311528257562856,,,,,,,,"LINESTRING (105.8411558 21.0033442, 105.8412322 21.0033436)"
13015219626,13015219625,0,1106611082,footway,,False,False,6.850749780129509,,,,,,,,"LINESTRING (105.841157 21.0034058, 105.8411558 21.0033442)"
13015219626,10126309018,0,1106611082,footway,,False,True,17.771703175833604,,,,,,,,"LINESTRING (105.841157 21.0034058, 105.84116 21.0035656)"
13015219626,7619992831,0,1411815965,service,,True,False,2.668053194144609,,,,,,,,"LINESTRING (105.841157 21.0034058, 105.8411313 21.0034061)"
13015219627,13015219625,0,1411815965,service,,True,False,2.7198402833491717,,,,,,,,"LINESTRING (105.8411296 21.0033444, 105.8411558 21.0033442)"
13015491627,13015491628,0,1107305082,footway,,False,False,16.376345691417413,,,,,,,,"LINESTRING (105.8260249 21.0086729, 105.8261675 21.0086099)"
13015491627,10131967175,0,1107305082,footway,,False,True,26.478780065410017,,,,,,,,"LINESTRING (105.8260249 21.0086729, 105.8257944 21.0087749)"
13015491627,12715419586,0,1373292960,service,Ngõ 60 Chùa Bộc,False,False,17.790364936906737,,,,,alley,,,"LINESTRING (105.8260249 21.0086729, 105.8261024 21.0088156)"
13015491627,12715419585,0,1373292960,service,Ngõ 60 Chùa Bộc,False,True,4.9512208763802485,,,,,alley,,,"LINESTRING (105.8260249 21.0086729, 105.8260033 21.0086332)"
13015491628,13015491629,0,1107305082,footway,,False,False,35.12790995980731,,,,,,,,"LINESTRING (105.8261675 21.0086099, 105.8264733 21.0084746)"
13015491628,13015491627,0,1107305082,footway,,False,True,16.376345691417413,,,,,,,,"LINESTRING (105.8261675 21.0086099, 105.8260249 21.0086729)"
13015491628,12715419588,0,1373292961,service,Ngõ 56 Chùa Bộc,False,False,16.109711158691475,,,,,alley,,,"LINESTRING (105.8261675 21.0086099, 105.8262408 21.0087376)"
13015491628,12715419587,0,1373292961,service,Ngõ 56 Chùa Bộc,False,True,5.160794268424384,,,,,alley,,,"LINESTRING (105.8261675 21.0086099, 105.826144 21.008569)"
13015491629,10131967176,0,1107305082,footway,,False,False,17.998989223224765,,,,,,,,"LINESTRING (105.8264733 21.0084746, 105.82663 21.0084053)"
13015491629,13015491628,0,1107305082,footway,,False,True,35.12790995980731,,,,,,,,"LINESTRING (105.8264733 21.0084746, 105.8261675 21.0086099)"
13015491629,12715419582,0,1373292959,service,Ngõ 20 Chùa Bộc,False,False,4.8221165464927696,,,,,alley,,,"LINESTRING (105.8264733 21.0084746, 105.826502 21.0085087)"
13015491629,12715419581,0,1373292959,service,Ngõ 20 Chùa Bộc,False,True,5.721604112715387,,,,,alley,,,"LINESTRING (105.8264733 21.0084746, 105.8264393 21.0084341)"
13015491630,7887543807,0,845422351,footway,,False,False,9.07801794403118,,,,,,,,"LINESTRING (105.8216212 21.003916, 105.8216879 21.0039688)"
13015491630,7887543808,0,845422351,footway,,False,True,39.608872617700875,,,,,,,,"LINESTRING (105.8216212 21.003916, 105.8213302 21.0036856)"
13015491630,11876052152,0,1279283120,service,Ngõ 317 Phố Tây Sơn,False,False,36.24160064543642,,,,,alley,,,"LINESTRING (105.8216212 21.003916, 105.8218816 21.0036989)"
13015491630,1494041361,0,1279283120,service,Ngõ 317 Phố Tây Sơn,False,True,10.6259828966871,,,,,alley,,,"LINESTRING (105.8216212 21.003916, 105.8215448 21.0039796)"
13016543333,5710678265,0,1416437461,service,,False,False,8.294090799212663,,,,,alley,,,"LINESTRING (105.8281489 21.0107202, 105.8281982 21.0106615)"
13016543333,5710678264,0,1416437461,service,,False,True,1.7620833247394176,,,,,alley,,,"LINESTRING (105.8281489 21.0107202, 105.8281555 21.0107348)"
13016543334,5710678265,0,1416437460,residential,,False,True,8.163106688323749,,,,,,,,"LINESTRING (105.8282429 21.0106011, 105.8281982 21.0106615)"
13016543335,13016543336,0,600582016,residential,Ngõ 119 Hồ Đắc Di,False,False,6.002112427998615,,,,,,,,"LINESTRING (105.8282424 21.0107325, 105.8282988 21.0107444)"
13016543335,5710678265,0,600582016,residential,Ngõ 119 Hồ Đắc Di,False,True,9.131205016319068,,,,,,,,"LINESTRING (105.8282424 21.0107325, 105.8281982 21.0106615)"
13016543336,13016543335,0,600582016,residential,Ngõ 119 Hồ Đắc Di,False,True,6.002112427998615,,,,,,,,"LINESTRING (105.8282988 21.0107444, 105.8282424 21.0107325)"
13018670818,12222035152,0,1320695763,service,,False,False,11.460999051607631,,,,,alley,,,"LINESTRING (105.8376774 21.0025097, 105.8376815 21.0024067)"
13018670818,5835644981,0,1320695763,service,,False,True,10.394734629571214,,,,,alley,,,"LINESTRING (105.8376774 21.0025097, 105.8376511 21.0025999)"
13018670819,5835644979,0,617320301,service,,False,False,5.5603216609733375,,,,,,,,"LINESTRING (105.8380756 21.0025666, 105.8380971 21.0026124)"
13018670819,5835646692,0,617320301,service,,False,True,26.60435906372408,,,,,,,,"LINESTRING (105.8380756 21.0025666, 105.8380566 21.002328)"
13018708127,10907724754,0,596710662,service,Ngõ 592 Trường Chinh,False,False,19.05460976886699,,,,,alley,,,"LINESTRING (105.8223015 21.0031587, 105.8222099 21.0030102)"
13018708127,7056058598,0,596710662,service,Ngõ 592 Trường Chinh,False,True,17.426770916718247,,,,,alley,,,"LINESTRING (105.8223015 21.0031587, 105.8223853 21.0032945)"
13018708127,13018708128,0,1416702308,service,,False,False,14.479337287097936,,,,,alley,,,"LINESTRING (105.8223015 21.0031587, 105.8221763 21.0032161)"
13018708128,13018708127,0,1416702308,service,,False,True,14.479337287097936,,,,,alley,,,"LINESTRING (105.8221763 21.0032161, 105.8223015 21.0031587)"
13042459087,13042459089,0,1419317809,service,Ngõ 25 Phố Hồ Đắc Di,False,True,5.952764284490704,,,,,alley,,,"LINESTRING (105.8302215 21.0115423, 105.8302151 21.0114891)"
13042459089,13042459087,0,1419317809,service,Ngõ 25 Phố Hồ Đắc Di,False,False,5.952764284490704,,,,,alley,,,"LINESTRING (105.8302151 21.0114891, 105.8302215 21.0115423)"
13042459089,8277275637,0,1419317809,service,Ngõ 25 Phố Hồ Đắc Di,False,True,6.531551475876373,,,,,alley,,,"LINESTRING (105.8302151 21.0114891, 105.8302303 21.0114321)"
13042459091,13042459093,0,25953590,residential,,False,False,24.385498444814505,,,,,,,,"LINESTRING (105.8296437 21.0110628, 105.8294367 21.0111665)"
13042459091,1758642519,0,25953590,residential,,False,True,19.920020153252057,,,,,,,,"LINESTRING (105.8296437 21.0110628, 105.8298128 21.0109781)"
13042459091,13042459092,0,1419317810,service,,False,False,46.05516286641033,,,,,,,,"LINESTRING (105.8296437 21.0110628, 105.8298518 21.0114286)"
13042459092,13042459094,0,1419317810,service,,False,False,24.36578655889255,,,,,,,,"LINESTRING (105.8298518 21.0114286, 105.8296445 21.0115314)"
13042459092,13042459091,0,1419317810,service,,False,True,46.05516286641033,,,,,,,,"LINESTRING (105.8298518 21.0114286, 105.8296437 21.0110628)"
13042459093,8277275644,0,25953590,residential,,False,False,7.565033393749077,,,,,,,,"LINESTRING (105.8294367 21.0111665, 105.8293725 21.0111987)"
13042459093,13042459091,0,25953590,residential,,False,True,24.385498444814505,,,,,,,,"LINESTRING (105.8294367 21.0111665, 105.8296437 21.0110628)"
13042459093,13042459094,0,1419317810,service,,False,True,45.952169107247755,,,,,,,,"LINESTRING (105.8294367 21.0111665, 105.8296445 21.0115314)"
13042459094,13042459093,0,1419317810,service,,False,False,45.952169107247755,,,,,,,,"LINESTRING (105.8296445 21.0115314, 105.8294367 21.0111665)"
13042459094,13042459092,0,1419317810,service,,False,True,24.36578655889255,,,,,,,,"LINESTRING (105.8296445 21.0115314, 105.8298518 21.0114286)"
13042459095,283137360,0,25953590,residential,,False,False,4.645249791907082,,,,,,,,"LINESTRING (105.8292516 21.0112565, 105.8292118 21.0112756)"
13042459095,8277275644,0,25953590,residential,,False,True,14.0996643655928,,,,,,,,"LINESTRING (105.8292516 21.0112565, 105.8293725 21.0111987)"
13042459095,13042459096,0,1419317811,service,,False,False,45.9931061311067,,,,,,,,"LINESTRING (105.8292516 21.0112565, 105.8294644 21.0116193)"
13042459096,13042459097,0,1419317811,service,,False,False,20.547899827211825,,,,,,,,"LINESTRING (105.8294644 21.0116193, 105.8292908 21.0117081)"
13042459096,13042459095,0,1419317811,service,,False,True,45.9931061311067,,,,,,,,"LINESTRING (105.8294644 21.0116193, 105.8292516 21.0112565)"
13042459097,13042459098,0,1419317811,service,,False,False,46.213742399075514,,,,,,,,"LINESTRING (105.8292908 21.0117081, 105.8290769 21.0113436)"
13042459097,13042459096,0,1419317811,service,,False,True,20.547899827211825,,,,,,,,"LINESTRING (105.8292908 21.0117081, 105.8294644 21.0116193)"
13042459098,11849697359,0,25953590,residential,,False,False,13.06813806398905,,,,,,,,"LINESTRING (105.8290769 21.0113436, 105.8289661 21.0113994)"
13042459098,283137360,0,25953590,residential,,False,True,15.913908226751808,,,,,,,,"LINESTRING (105.8290769 21.0113436, 105.8292118 21.0112756)"
13042459098,13042459097,0,1419317811,service,,False,True,46.213742399075514,,,,,,,,"LINESTRING (105.8290769 21.0113436, 105.8292908 21.0117081)"
13057935944,8767156476,0,890573894,service,,False,False,12.47319690280533,,,,,,,,"LINESTRING (105.8347759 21.0121023, 105.8348777 21.0121619)"
