id,u,v,length,name,geometry
226,101,102,14.953717912597114,Phố Tây Sơn,"LINESTRING (105.8222675 21.0047302, 105.8223217 21.0048548)"
227,102,413,8.920930679520904,Phố Tây Sơn,"LINESTRING (105.8223217 21.0048548, 105.8223585 21.0049273)"
228,103,884,27.7554232908464,Phố Tây Sơn,"LINESTRING (105.8244986 21.0092908, 105.8246137 21.0095161)"
229,104,3381,9.576147442413896,Đường Giải Phóng,"LINESTRING (105.8413254 21.007045, 105.8413234 21.0069589)"
230,105,104,21.77995394718209,,"LINESTRING (105.8411998 21.0072019, 105.8413254 21.007045)"
231,106,691,16.00679141689069,,"LINESTRING (105.841021 21.0073795, 105.8411266 21.0072746)"
232,107,315,27.14571173622975,,"LINESTRING (105.8407052 21.0076693, 105.8408993 21.0075057)"
233,107,124,35.47660405191936,Phố Xã Đàn,"LINESTRING (105.8407052 21.0076693, 105.8410389 21.0076004)"
234,108,109,33.53950036412609,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8358265 20.9994782, 105.8356572 20.9997351)"
235,108,2219,27.20738537753265,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8358265 20.9994782, 105.8359619 20.9992687)"
236,109,110,29.229832722159305,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8356572 20.9997351, 105.8355199 20.9999646)"
237,109,108,33.53950036412609,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8356572 20.9997351, 105.8358265 20.9994782)"
238,110,111,34.71512807547638,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8355199 20.9999646, 105.8353638 21.0002407)"
239,110,109,29.229832722159305,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8355199 20.9999646, 105.8356572 20.9997351)"
240,111,112,54.47313622962528,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8353638 21.0002407, 105.8351564 21.0006907)"
241,111,110,34.71512807547638,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8353638 21.0002407, 105.8355199 20.9999646)"
242,112,113,56.00326484562608,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8351564 21.0006907, 105.8348897 21.0011285)"
243,112,111,54.47313622962528,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8351564 21.0006907, 105.8353638 21.0002407)"
244,113,114,15.323147831173689,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8348897 21.0011285, 105.834804 21.0012407)"
245,113,112,56.00326484562608,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8348897 21.0011285, 105.8351564 21.0006907)"
246,114,113,15.323147831173689,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.834804 21.0012407, 105.8348897 21.0011285)"
247,114,514,7.54671269686827,Ngõ 120 Trường Chinh,"LINESTRING (105.834804 21.0012407, 105.8347348 21.0012199)"
248,114,359,33.27790278796373,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.834804 21.0012407, 105.8346135 21.0014814)"
249,114,115,36.71920867526747,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.834804 21.0012407, 105.8351508 21.0013057)"
250,115,3353,49.9194645470855,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8351508 21.0013057, 105.8356195 21.0014061)"
251,115,114,36.71920867526747,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8351508 21.0013057, 105.834804 21.0012407)"
252,116,2929,74.10661750622538,Ngõ 36 Phố Lương Định Của,"LINESTRING (105.8359904 21.0015057, 105.8360168 21.0008397)"
253,116,25,9.03275365428678,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8359904 21.0015057, 105.8360583 21.0015565)"
254,116,3353,40.06376880822933,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8359904 21.0015057, 105.8356195 21.0014061)"
255,117,3119,6.935874999779947,Phố Lương Định Của,"LINESTRING (105.837473 21.0015257, 105.8374082 21.0015409)"
256,117,2925,10.82076191075459,Ngõ 102 Trường Chinh,"LINESTRING (105.837473 21.0015257, 105.8375453 21.0014556)"
257,118,119,108.04416344366726,Phố Lương Định Của,"LINESTRING (105.8362421 21.0015498, 105.8372829 21.0015521)"
258,118,25,19.09453683705268,Phố Lương Định Của,"LINESTRING (105.8362421 21.0015498, 105.8360583 21.0015565)"
259,118,2936,52.06900293246846,,"LINESTRING (105.8362421 21.0015498, 105.8362555 21.0010817)"
260,119,3119,13.0666864719446,Phố Lương Định Của,"LINESTRING (105.8372829 21.0015521, 105.8374082 21.0015409)"
261,119,118,108.04416344366726,Phố Lương Định Của,"LINESTRING (105.8372829 21.0015521, 105.8362421 21.0015498)"
262,120,2526,1.7807631231244545,Ngõ 43 Phố Chùa Bộc,"LINESTRING (105.8286033 21.0047385, 105.8286005 21.0047227)"
263,120,1448,87.64700418256285,Ngõ 43 Phố Chùa Bộc,"LINESTRING (105.8286033 21.0047385, 105.8289856 21.0054413)"
264,121,696,33.249392656193294,,"LINESTRING (105.8275868 21.0052119, 105.8278696 21.0050715)"
265,121,1466,19.067862829432915,Ngõ 95 Phố Chùa Bộc,"LINESTRING (105.8275868 21.0052119, 105.827506 21.0050579)"
266,121,190,41.71437979897153,Ngõ 95 Phố Chùa Bộc,"LINESTRING (105.8275868 21.0052119, 105.8277666 21.0055474)"
267,122,795,71.76584298439877,Phố Chùa Bộc,"LINESTRING (105.8295224 21.0070673, 105.8288975 21.0073434)"
268,123,888,49.59341565328064,Phố Tây Sơn,"LINESTRING (105.8261096 21.0121079, 105.8263454 21.0124958)"
269,124,765,5.940628199356448,Phố Xã Đàn,"LINESTRING (105.8410389 21.0076004, 105.8410955 21.0075925)"
270,125,316,23.4436327664699,Phố Đào Duy Anh,"LINESTRING (105.8402267 21.0078235, 105.8400025 21.0078489)"
271,125,2680,7.925001358284601,Phố Xã Đàn,"LINESTRING (105.8402267 21.0078235, 105.8402977 21.0077973)"
272,126,692,32.16013517726981,Phố Đào Duy Anh,"LINESTRING (105.8391407 21.0079834, 105.8394448 21.0079281)"
273,126,10,19.12993573822852,Phố Đào Duy Anh,"LINESTRING (105.8391407 21.0079834, 105.8389618 21.0080247)"
274,127,669,44.64129527496505,Phố Đào Duy Anh,"LINESTRING (105.8371762 21.0099262, 105.8368958 21.0102306)"
275,127,1475,41.428997160166624,Phố Đào Duy Anh,"LINESTRING (105.8371762 21.0099262, 105.8374424 21.0096486)"
276,127,2297,7.037470792245277,,"LINESTRING (105.8371762 21.0099262, 105.8371252 21.0098845)"
277,128,1178,13.998113089635266,Phố Đào Duy Anh,"LINESTRING (105.8365444 21.0106055, 105.8366341 21.0105115)"
278,128,9,23.730227303791736,Phố Phạm Ngọc Thạch,"LINESTRING (105.8365444 21.0106055, 105.8367231 21.0107386)"
279,128,760,21.633954454533324,Phố Phạm Ngọc Thạch,"LINESTRING (105.8365444 21.0106055, 105.8363554 21.0105235)"
280,129,557,23.340787564728405,,"LINESTRING (105.8369867 21.0108251, 105.8372067 21.0107817)"
281,129,1147,2.968262171536385,,"LINESTRING (105.8369867 21.0108251, 105.8369891 21.0107985)"
282,129,2400,4.222798427750455,,"LINESTRING (105.8369867 21.0108251, 105.8369818 21.0108628)"
283,130,997,13.428144818268008,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.8354258 21.0080304, 105.8353458 21.0081253)"
284,130,3093,12.462291646783733,,"LINESTRING (105.8354258 21.0080304, 105.8354028 21.0079204)"
285,130,134,89.81695168692141,,"LINESTRING (105.8354258 21.0080304, 105.8360841 21.0085546)"
286,131,997,11.022159325609296,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.8352788 21.0082022, 105.8353458 21.0081253)"
287,131,132,17.247482159567365,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.8352788 21.0082022, 105.835173 21.0083218)"
288,131,264,88.95454638346192,,"LINESTRING (105.8352788 21.0082022, 105.8359207 21.0087322)"
289,132,131,17.247482159567365,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.835173 21.0083218, 105.8352788 21.0082022)"
290,132,1611,22.40364359658467,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.835173 21.0083218, 105.8350355 21.0084771)"
291,132,1258,98.11844137623062,,"LINESTRING (105.835173 21.0083218, 105.8344664 21.0077357)"
292,133,2312,4.763715792908734,Ngõ 43 Phạm Ngọc Thạch,"LINESTRING (105.83625 21.0083741, 105.8362201 21.0084066)"
293,133,262,89.3774395082888,Phố Hoàng Tích Trí,"LINESTRING (105.83625 21.0083741, 105.8356008 21.0078461)"
294,134,266,83.3359131679883,,"LINESTRING (105.8360841 21.0085546, 105.8366884 21.009048)"
295,134,2312,21.682405847582093,Ngõ 43 Phạm Ngọc Thạch,"LINESTRING (105.8360841 21.0085546, 105.8362201 21.0084066)"
296,134,264,26.032396924069705,Ngõ 43 Phạm Ngọc Thạch,"LINESTRING (105.8360841 21.0085546, 105.8359207 21.0087322)"
297,134,130,89.81695168692141,,"LINESTRING (105.8360841 21.0085546, 105.8354258 21.0080304)"
298,135,1611,14.653222109805316,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.8349456 21.0085787, 105.8350355 21.0084771)"
299,135,1179,20.86483062964664,Ngõ 65 Phạm Ngọc Thạch,"LINESTRING (105.8349456 21.0085787, 105.8348219 21.0087266)"
300,135,998,18.79114673405373,,"LINESTRING (105.8349456 21.0085787, 105.8348091 21.0084677)"
301,136,1202,10.13869222395294,Ngõ 43 Phạm Ngọc Thạch,"LINESTRING (105.8352194 21.009495, 105.835283 21.0094258)"
302,136,848,26.35233506373383,Phố Phạm Ngọc Thạch,"LINESTRING (105.8352194 21.009495, 105.835409 21.0096526)"
303,136,608,56.71934236292344,Phố Phạm Ngọc Thạch,"LINESTRING (105.8352194 21.009495, 105.8348066 21.0091608)"
304,137,534,124.14997108413029,Đường Giải Phóng,"LINESTRING (105.8412283 21.0030394, 105.8412244 21.0019229)"
305,138,139,77.40496256642768,,"LINESTRING (105.8340344 21.0044181, 105.8347557 21.0045946)"
306,138,1163,30.551018122324145,Ngõ 19 Đông Tác,"LINESTRING (105.8340344 21.0044181, 105.8338675 21.0046444)"
307,138,3290,4.587718432761039,,"LINESTRING (105.8340344 21.0044181, 105.8340117 21.0043827)"
308,139,138,77.40496256642768,,"LINESTRING (105.8347557 21.0045946, 105.8340344 21.0044181)"
309,139,1886,88.45800323930439,,"LINESTRING (105.8347557 21.0045946, 105.83558 21.0047963)"
310,139,151,46.03203176996927,,"LINESTRING (105.8347557 21.0045946, 105.8346337 21.0049926)"
311,139,227,40.77876798769388,,"LINESTRING (105.8347557 21.0045946, 105.8348637 21.004242)"
312,140,1886,6.311178946556903,,"LINESTRING (105.835639 21.00481, 105.83558 21.0047963)"
313,140,1188,18.71786694364086,Phố Lương Định Của,"LINESTRING (105.835639 21.00481, 105.8355961 21.0049735)"
314,140,231,18.36179984834379,Phố Lương Định Của,"LINESTRING (105.835639 21.00481, 105.8356848 21.0046505)"
315,141,1169,43.55425904608304,Phố Xã Đàn,"LINESTRING (105.839558 21.0081797, 105.8399115 21.0079687)"
316,142,693,36.562187414526655,Phố Xã Đàn,"LINESTRING (105.8390015 21.0086192, 105.8392555 21.0083914)"
317,143,1914,4.928243508417808,,"LINESTRING (105.8351851 21.0031935, 105.835172 21.0032361)"
318,143,21,92.79432016145095,Phố Phương Mai,"LINESTRING (105.8351851 21.0031935, 105.8360473 21.0034138)"
319,143,20,83.34593863412576,Phố Phương Mai,"LINESTRING (105.8351851 21.0031935, 105.8344107 21.0029956)"
320,144,1726,76.92208929790401,,"LINESTRING (105.8333388 21.0034368, 105.8340535 21.0036195)"
321,145,1935,5.206802793791328,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8370455 21.0036744, 105.8370328 21.0037197)"
322,145,806,23.86004087951507,Phố Phương Mai,"LINESTRING (105.8370455 21.0036744, 105.8372675 21.00373)"
323,145,464,19.01765482862809,Phố Phương Mai,"LINESTRING (105.8370455 21.0036744, 105.8368689 21.0036289)"
324,146,1187,72.38851121808054,,"LINESTRING (105.8349817 21.0038572, 105.8343092 21.003685)"
325,146,1888,87.87655256803171,,"LINESTRING (105.8349817 21.0038572, 105.8357981 21.0040662)"
326,146,227,44.50667864290722,,"LINESTRING (105.8349817 21.0038572, 105.8348637 21.004242)"
327,146,223,38.51496248768966,,"LINESTRING (105.8349817 21.0038572, 105.8350838 21.0035242)"
328,147,1935,24.5063481416074,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8369795 21.0039344, 105.8370328 21.0037197)"
329,147,149,44.93684790126856,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8369795 21.0039344, 105.8369088 21.0043331)"
330,148,1888,5.179982852447041,,"LINESTRING (105.8358462 21.0040786, 105.8357981 21.0040662)"
331,148,228,24.02238187665428,Phố Lương Định Của,"LINESTRING (105.8358462 21.0040786, 105.8357868 21.0042874)"
332,148,1184,8.785192621217794,Phố Lương Định Của,"LINESTRING (105.8358462 21.0040786, 105.8358697 21.0040027)"
333,149,147,44.93684790126856,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8369088 21.0043331, 105.8369795 21.0039344)"
334,149,310,34.41626412677893,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8369088 21.0043331, 105.8368619 21.0046395)"
335,150,310,38.93939590781783,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8367868 21.0049826, 105.8368619 21.0046395)"
336,150,152,56.95081907486088,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8367868 21.0049826, 105.8366086 21.005467)"
337,151,139,46.03203176996927,,"LINESTRING (105.8346337 21.0049926, 105.8347557 21.0045946)"
338,151,1186,79.28616210755476,Ngõ 28 Lương Đình Của,"LINESTRING (105.8346337 21.0049926, 105.8338972 21.0048037)"
339,151,1885,88.48537223467547,Ngõ 28 Lương Đình Của,"LINESTRING (105.8346337 21.0049926, 105.8354556 21.0052036)"
340,152,150,56.95081907486088,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8366086 21.005467, 105.8367868 21.0049826)"
341,152,156,50.22280848763568,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8366086 21.005467, 105.8364815 21.0059028)"
342,152,2476,20.02618156506581,,"LINESTRING (105.8366086 21.005467, 105.8364547 21.0053584)"
343,153,3209,7.765207437035645,Ngõ 11 Lương Định Của,"LINESTRING (105.8358103 21.005873, 105.8358778 21.0058429)"
344,153,3154,5.486447923371133,,"LINESTRING (105.8358103 21.005873, 105.8357582 21.0058647)"
345,153,1600,13.18603487477761,Ngõ 11 Lương Định Của,"LINESTRING (105.8358103 21.005873, 105.8358055 21.0059915)"
346,154,3357,3.1152362149454564,Ngõ 11 Lương Định Của,"LINESTRING (105.8363536 21.0058256, 105.8363237 21.005828)"
347,154,156,15.810149498822785,Ngõ 11 Lương Định Của,"LINESTRING (105.8363536 21.0058256, 105.8364815 21.0059028)"
348,155,2853,12.609454182019345,Ngõ 11 Lương Định Của,"LINESTRING (105.8360788 21.0058479, 105.8359588 21.0058303)"
349,155,3357,25.51808613681355,Ngõ 11 Lương Định Của,"LINESTRING (105.8360788 21.0058479, 105.8363237 21.005828)"
350,156,152,50.22280848763568,Ngõ 38 Phố Phương Mai,"LINESTRING (105.8364815 21.0059028, 105.8366086 21.005467)"
351,156,154,15.810149498822785,Ngõ 11 Lương Định Của,"LINESTRING (105.8364815 21.0059028, 105.8363536 21.0058256)"
352,156,1325,58.41398811474055,Ngõ 38 Phương Mai,"LINESTRING (105.8364815 21.0059028, 105.8368897 21.0062644)"
353,157,27,12.709118289002715,Phố Lương Định Của,"LINESTRING (105.8355282 21.0063474, 105.8356204 21.0064226)"
354,157,834,24.93256305032525,Phố Lương Định Của,"LINESTRING (105.8355282 21.0063474, 105.835346 21.0062013)"
355,157,1871,7.164931567630779,,"LINESTRING (105.8355282 21.0063474, 105.835572 21.0062976)"
356,158,1616,28.17023688434991,,"LINESTRING (105.8379659 21.0064302, 105.837937 21.0061783)"
357,158,1615,20.200448616101724,,"LINESTRING (105.8379659 21.0064302, 105.8379922 21.0066102)"
358,158,82,39.5589838031075,Ngõ 38 Phương Mai,"LINESTRING (105.8379659 21.0064302, 105.8375874 21.0064716)"
359,158,19,79.81270406071296,Ngõ 38 Phương Mai,"LINESTRING (105.8379659 21.0064302, 105.8387295 21.0063463)"
360,159,870,6.228855065846875,Phố Đặng Văn Ngữ,"LINESTRING (105.8327433 21.0075279, 105.8327051 21.0075711)"
361,159,391,63.31269091401339,Phố Phạm Ngọc Thạch,"LINESTRING (105.8327433 21.0075279, 105.8322742 21.007164)"
362,160,161,11.717013181302466,Ngõ 46C Phạm Ngọc Thạch,"LINESTRING (105.8341507 21.0086164, 105.8340754 21.0086949)"
363,160,991,5.001211792178505,Phố Phạm Ngọc Thạch,"LINESTRING (105.8341507 21.0086164, 105.8341865 21.0086465)"
364,160,28,44.15293153271488,Phố Phạm Ngọc Thạch,"LINESTRING (105.8341507 21.0086164, 105.8338348 21.0083505)"
365,161,1035,23.79767169247468,Ngõ 46C Phạm Ngọc Thạch,"LINESTRING (105.8340754 21.0086949, 105.8339223 21.0088542)"
366,161,160,11.717013181302466,Ngõ 46C Phạm Ngọc Thạch,"LINESTRING (105.8340754 21.0086949, 105.8341507 21.0086164)"
367,161,839,29.45733670287544,,"LINESTRING (105.8340754 21.0086949, 105.8338633 21.0085189)"
368,161,1195,91.34576585727244,,"LINESTRING (105.8340754 21.0086949, 105.8347393 21.0092341)"
369,162,859,10.642508562464096,,"LINESTRING (105.8367882 21.0109806, 105.8367867 21.0108849)"
370,163,761,9.405508265944318,,"LINESTRING (105.8367893 21.0111615, 105.8367953 21.0110771)"
371,164,163,15.78338868935197,,"LINESTRING (105.8367718 21.0113025, 105.8367893 21.0111615)"
372,164,762,18.871279013755245,Phố Xã Đàn,"LINESTRING (105.8367718 21.0113025, 105.8368974 21.0111798)"
373,165,873,9.789715066090308,Phố Nam Đồng,"LINESTRING (105.834042 21.014199, 105.8339759 21.0141362)"
374,165,1093,12.065387520305968,Phố Xã Đàn,"LINESTRING (105.834042 21.014199, 105.834118 21.0141169)"
375,166,39,34.29303729146753,,"LINESTRING (105.8282054 21.0118709, 105.828461 21.0116755)"
376,166,2797,13.256987237524005,Ngõ 119 Hồ Đắc Di,"LINESTRING (105.8282054 21.0118709, 105.8281014 21.0118017)"
377,166,559,23.537508564118657,Ngõ 119 Hồ Đắc Di,"LINESTRING (105.8282054 21.0118709, 105.8283201 21.0120535)"
378,166,3111,9.062159951021725,,"LINESTRING (105.8282054 21.0118709, 105.8281581 21.0119394)"
379,167,3463,15.427948700083869,Đường Giải Phóng,"LINESTRING (105.8413008 21.0075596, 105.8413113 21.0074212)"
380,168,1171,42.73231681606005,Hầm chui Kim Liên,"LINESTRING (105.8396046 21.0082463, 105.8399461 21.0080317)"
381,169,853,76.57942667732684,Phố Xã Đàn,"LINESTRING (105.8381595 21.0094658, 105.8386416 21.0089445)"
382,170,3155,5.812129782455026,,"LINESTRING (105.8356538 21.0061748, 105.8356293 21.0062218)"
383,170,1040,32.94670135533117,,"LINESTRING (105.8356538 21.0061748, 105.8357485 21.005892)"
384,171,3361,11.302555231612068,Ngách 66 Ngõ 9 Lương Định Của,"LINESTRING (105.8370409 21.0077076, 105.8371247 21.0076427)"
385,171,3364,11.776482212229311,Ngõ 9 Lương Định Của,"LINESTRING (105.8370409 21.0077076, 105.8371236 21.0077801)"
386,171,256,100.6418928717842,Ngõ 9 Lương Định Của,"LINESTRING (105.8370409 21.0077076, 105.8363268 21.0070954)"
387,172,442,16.462407879264312,Phố Đông Tác,"LINESTRING (105.8311916 21.0061473, 105.8313438 21.0061057)"
388,172,443,12.44819058180738,Phố Chùa Bộc,"LINESTRING (105.8311916 21.0061473, 105.8312827 21.0062201)"
389,173,3360,29.112430230299783,Phố Tây Sơn,"LINESTRING (105.8238278 21.0080473, 105.8239721 21.0082718)"
390,174,3005,4.968692164385671,Phố Tây Sơn,"LINESTRING (105.8248203 21.0099099, 105.8248412 21.0099501)"
391,175,3493,19.920020153252057,,"LINESTRING (105.8298128 21.0109781, 105.8296437 21.0110628)"
392,175,1277,13.245795543126066,,"LINESTRING (105.8298128 21.0109781, 105.8299231 21.0109182)"
393,175,1272,64.21540263527126,,"LINESTRING (105.8298128 21.0109781, 105.8295066 21.0104763)"
394,176,463,29.39309938756171,Phố Tam Khương,"LINESTRING (105.8255086 21.0041199, 105.8257762 21.0040335)"
395,176,1393,36.26124914569045,Phố Khương Thượng,"LINESTRING (105.8255086 21.0041199, 105.8256831 21.0044024)"
396,176,1414,25.51448322793055,Phố Khương Thượng,"LINESTRING (105.8255086 21.0041199, 105.8253808 21.0039239)"
397,177,85,89.30461578589377,,"LINESTRING (105.8260116 21.005017, 105.8267871 21.0046693)"
398,177,86,48.50009435062636,Phố Khương Thượng,"LINESTRING (105.8260116 21.005017, 105.8255933 21.0052113)"
399,177,701,44.85422594216207,Phố Khương Thượng,"LINESTRING (105.8260116 21.005017, 105.8258173 21.0046567)"
400,178,2848,69.60823289689512,Phố Chùa Bộc,"LINESTRING (105.8287027 21.0073278, 105.8293063 21.0070551)"
401,178,1070,5.3445682084394495,Ngõ 95 Phố Chùa Bộc,"LINESTRING (105.8287027 21.0073278, 105.8286808 21.0072843)"
402,179,2263,16.97169692374533,Phố Chùa Bộc,"LINESTRING (105.8247865 21.008971, 105.8249499 21.0089657)"
403,180,1072,6.973274747390732,Ngõ 43 Phố Chùa Bộc,"LINESTRING (105.8297112 21.0068632, 105.8296839 21.0068059)"
404,180,183,83.19281221582978,Phố Chùa Bộc,"LINESTRING (105.8297112 21.0068632, 105.8304293 21.006531)"
405,181,186,88.21556687800671,Phố Chùa Bộc,"LINESTRING (105.8272261 21.0080031, 105.8279926 21.0076605)"
