osmid,id,y,x,street_count,highway,railway,ref,geometry
11852535253,2940,20.999599,105.8363542,2,,,,POINT (105.8363542 20.999599)
11852535254,2941,21.0001037,105.8360267,2,,,,POINT (105.8360267 21.0001037)
11852535255,2942,21.0005127,105.8359739,2,,,,POINT (105.8359739 21.0005127)
11852535256,2943,21.0001396,105.8359681,2,,,,POINT (105.8359681 21.0001396)
11852535257,2944,21.0018813,105.8341031,3,,,,POINT (105.8341031 21.0018813)
11852535258,2945,21.0019235,105.8341477,2,,,,POINT (105.8341477 21.0019235)
11852535259,2946,21.0019683,105.8343293,2,,,,POINT (105.8343293 21.0019683)
11852535260,2947,21.0020676,105.8344204,1,,,,POINT (105.8344204 21.0020676)
11861139159,2948,21.0010809,105.8356448,2,,,,POINT (105.8356448 21.0010809)
11861139160,2949,21.0010526,105.835589,2,,,,POINT (105.835589 21.0010526)
11861139161,2950,21.0009254,105.8355943,1,,,,POINT (105.8355943 21.0009254)
11861139162,2951,21.0012232,105.8356345,3,,,,POINT (105.8356345 21.0012232)
11861139163,2952,21.0011855,105.8353641,1,,,,POINT (105.8353641 21.0011855)
11861139164,2953,21.0008828,105.8362513,2,,,,POINT (105.8362513 21.0008828)
11861139165,2954,20.999686,105.8358922,1,,,,POINT (105.8358922 20.999686)
11876052152,2955,21.0036989,105.8218816,3,,,,POINT (105.8218816 21.0036989)
11876052153,2956,21.0033272,105.8216174,2,,,,POINT (105.8216174 21.0033272)
11876087583,2957,21.0033565,105.8300836,3,,,,POINT (105.8300836 21.0033565)
11876087584,2958,21.0033724,105.830017,4,,,,POINT (105.830017 21.0033724)
11893159820,2959,21.0040427,105.8284043,3,,,,POINT (105.8284043 21.0040427)
11893159821,2960,21.0040158,105.8286785,1,,,,POINT (105.8286785 21.0040158)
11893159822,2961,21.0038139,105.8281698,3,,,,POINT (105.8281698 21.0038139)
11893159823,2962,21.0041615,105.8281622,1,,,,POINT (105.8281622 21.0041615)
11893159824,2963,21.0037383,105.8281266,2,,,,POINT (105.8281266 21.0037383)
11893159825,2964,21.0037659,105.8281577,2,,,,POINT (105.8281577 21.0037659)
11917153982,2965,21.0091527,105.8249539,2,,,,POINT (105.8249539 21.0091527)
11917153984,2966,21.0094771,105.8249681,1,,,,POINT (105.8249681 21.0094771)
11917153985,2967,21.0095638,105.8247976,4,,,,POINT (105.8247976 21.0095638)
11917153986,2968,21.0095996,105.8247219,3,,,,POINT (105.8247219 21.0095996)
11917153987,2969,21.0093491,105.8247896,4,crossing,,,POINT (105.8247896 21.0093491)
11919533749,2970,21.0016201,105.8356983,2,,,,POINT (105.8356983 21.0016201)
11927895138,2971,21.0025013,105.8240937,2,,,,POINT (105.8240937 21.0025013)
11927895139,2972,21.0043378,105.8267953,2,,,,POINT (105.8267953 21.0043378)
11950483411,2973,21.008954,105.8250361,2,,,,POINT (105.8250361 21.008954)
11950483412,2974,21.0089408,105.8243268,3,,,,POINT (105.8243268 21.0089408)
11950483413,2975,21.0089724,105.8243063,2,,,,POINT (105.8243063 21.0089724)
11951245603,2976,21.0101329,105.8262413,3,,,,POINT (105.8262413 21.0101329)
11951245611,2977,21.0092885,105.826455,2,,,,POINT (105.826455 21.0092885)
11951245612,2978,21.0092514,105.8264009,2,,,,POINT (105.8264009 21.0092514)
11951245613,2979,21.009265,105.8264327,2,,,,POINT (105.8264327 21.009265)
11951245618,2980,21.0098565,105.8258769,2,,,,POINT (105.8258769 21.0098565)
11951245619,2981,21.0098296,105.8259403,2,,,,POINT (105.8259403 21.0098296)
11951245637,2982,21.0087386,105.8283188,2,,,,POINT (105.8283188 21.0087386)
11951245651,2983,21.0093336,105.8280222,2,,,,POINT (105.8280222 21.0093336)
11951245667,2984,21.0083523,105.8281183,2,,,,POINT (105.8281183 21.0083523)
11958082976,2985,21.0105405,105.8252332,2,,,,POINT (105.8252332 21.0105405)
11958083091,2986,21.0099854,105.8251409,4,,,,POINT (105.8251409 21.0099854)
11958083092,2987,21.0100003,105.825095,2,,,,POINT (105.825095 21.0100003)
11958083093,2988,21.0100009,105.8250459,2,,,,POINT (105.8250459 21.0100009)
11958083094,2989,21.0099873,105.8249991,2,,,,POINT (105.8249991 21.0099873)
11958083095,2990,21.0099607,105.8249592,2,,,,POINT (105.8249592 21.0099607)
11958083096,2991,21.0099238,105.82493,2,,,,POINT (105.82493 21.0099238)
11958083097,2992,21.0098803,105.8249147,2,,,,POINT (105.8249147 21.0098803)
11958083098,2993,21.0098346,105.8249146,2,,,,POINT (105.8249146 21.0098346)
11958083099,2994,21.009791,105.8249297,2,,,,POINT (105.8249297 21.009791)
11958083100,2995,21.0097273,105.8249982,4,,,,POINT (105.8249982 21.0097273)
11958083101,2996,21.0097128,105.8250498,2,,,,POINT (105.8250498 21.0097128)
11958083102,2997,21.0097155,105.8251035,2,,,,POINT (105.8251035 21.0097155)
11958083103,2998,21.009735,105.8251529,2,,,,POINT (105.8251529 21.009735)
11958083104,2999,21.0097691,105.8251923,2,,,,POINT (105.8251923 21.0097691)
11958083105,3000,21.0098136,105.825217,2,,,,POINT (105.825217 21.0098136)
11958083106,3001,21.0098633,105.825224,2,,,,POINT (105.825224 21.0098633)
11958083107,3002,21.0099123,105.8252124,2,,,,POINT (105.8252124 21.0099123)
11958083108,3003,21.0099547,105.8251838,2,,,,POINT (105.8251838 21.0099547)
11958083109,3004,21.009754,105.8249586,2,,,,POINT (105.8249586 21.009754)
11958083110,3005,21.0099501,105.8248412,3,,,,POINT (105.8248412 21.0099501)
11958083111,3006,21.0097281,105.8253456,3,,,,POINT (105.8253456 21.0097281)
11958083112,3007,21.0099261,105.8248957,2,,,,POINT (105.8248957 21.0099261)
11958083113,3008,21.0099127,105.8249261,4,,,,POINT (105.8249261 21.0099127)
11958083114,3009,21.0097718,105.8252461,2,,,,POINT (105.8252461 21.0097718)
11958083115,3010,21.0097904,105.8252041,4,,,,POINT (105.8252041 21.0097904)
11958083116,3011,21.0098972,105.8249599,3,,,,POINT (105.8249599 21.0098972)
11958083117,3012,21.0097599,105.8250162,3,,,,POINT (105.8250162 21.0097599)
11958083118,3013,21.0098056,105.8251694,3,,,,POINT (105.8251694 21.0098056)
11958083119,3014,21.0099458,105.8251188,3,,,,POINT (105.8251188 21.0099458)
11958083120,3015,21.0096751,105.8249694,3,,,,POINT (105.8249694 21.0096751)
11958083121,3016,21.0100484,105.8251737,4,crossing,,,POINT (105.8251737 21.0100484)
11958083122,3017,21.0100051,105.8251509,2,,,,POINT (105.8251509 21.0100051)
11958083123,3018,21.0100243,105.825161,2,,,,POINT (105.825161 21.0100243)
11958083124,3019,21.0106038,105.8252421,2,,,,POINT (105.8252421 21.0106038)
11958083219,3020,21.0100698,105.8251849,2,,,,POINT (105.8251849 21.0100698)
11958083220,3021,21.010325,105.8253558,2,,,,POINT (105.8253558 21.010325)
11958083221,3022,21.0103435,105.8253253,4,,,,POINT (105.8253253 21.0103435)
11958083222,3023,21.0103572,105.8252777,2,,,,POINT (105.8252777 21.0103572)
11958083223,3024,21.0103545,105.8252345,2,,,,POINT (105.8252345 21.0103545)
11958083224,3025,21.0103391,105.8251945,2,,,,POINT (105.8251945 21.0103391)
11958083225,3026,21.0103127,105.8251618,2,,,,POINT (105.8251618 21.0103127)
11958083226,3027,21.0102779,105.8251397,2,,,,POINT (105.8251397 21.0102779)
11958083227,3028,21.0101322,105.8251832,2,,,,POINT (105.8251832 21.0101322)
11958083228,3029,21.0101125,105.8252235,2,,,,POINT (105.8252235 21.0101125)
11958083229,3030,21.0101064,105.8252686,2,,,,POINT (105.8252686 21.0101064)
11958083230,3031,21.0101146,105.8253132,2,,,,POINT (105.8253132 21.0101146)
11958083231,3032,21.0101363,105.8253524,2,,,,POINT (105.8253524 21.0101363)
11958083232,3033,21.0101689,105.8253816,2,,,,POINT (105.8253816 21.0101689)
11958083233,3034,21.0102087,105.8253975,2,,,,POINT (105.8253975 21.0102087)
11958083234,3035,21.0102384,105.8251306,2,,,,POINT (105.8251306 21.0102384)
11958083235,3036,21.0101983,105.8251354,2,,,,POINT (105.8251354 21.0101983)
11958083236,3037,21.0101616,105.8251535,2,,,,POINT (105.8251535 21.0101616)
11958083237,3038,21.0102512,105.8253982,2,,,,POINT (105.8253982 21.0102512)
11958083238,3039,21.0102915,105.8253838,2,,,,POINT (105.8253838 21.0102915)
11958083239,3040,21.0102837,105.8251434,3,,,,POINT (105.8251434 21.0102837)
11958083240,3041,21.0101225,105.8255063,2,,,,POINT (105.8255063 21.0101225)
11958083241,3042,21.0103369,105.8256203,1,,,,POINT (105.8256203 21.0103369)
11958083242,3043,21.0099377,105.8254081,3,,,,POINT (105.8254081 21.0099377)
11958083243,3044,21.0102816,105.8250834,2,,,,POINT (105.8250834 21.0102816)
11958083244,3045,21.0105142,105.8251996,2,,,,POINT (105.8251996 21.0105142)
11958083245,3046,21.0105218,105.8252063,2,,,,POINT (105.8252063 21.0105218)
11958083246,3047,21.0105235,105.825216,2,,,,POINT (105.825216 21.0105235)
11958083247,3048,21.0105172,105.8252338,2,,,,POINT (105.8252338 21.0105172)
11958083248,3049,21.0103791,105.8255567,2,,,,POINT (105.8255567 21.0103791)
11958083249,3050,21.0101527,105.8254382,3,,,,POINT (105.8254382 21.0101527)
11958083250,3051,21.0100125,105.8253628,2,,,,POINT (105.8253628 21.0100125)
11958083251,3052,21.0100065,105.8253532,2,,,,POINT (105.8253532 21.0100065)
11958083252,3053,21.0100078,105.82534,2,,,,POINT (105.82534 21.0100078)
11958083253,3054,21.0101561,105.8250226,1,,,,POINT (105.8250226 21.0101561)
11958083254,3055,21.010091,105.8249868,1,,,,POINT (105.8249868 21.010091)
11958083255,3056,21.0099313,105.8253324,1,,,,POINT (105.8253324 21.0099313)
11958083256,3057,21.0100132,105.8251552,4,,,,POINT (105.8251552 21.0100132)
11958083257,3058,21.0104534,105.8253828,3,,,,POINT (105.8253828 21.0104534)
11958083258,3059,21.0102629,105.8250875,2,,,,POINT (105.8250875 21.0102629)
11958083259,3060,21.0102429,105.8251316,3,,,,POINT (105.8251316 21.0102429)
11958083260,3061,21.0103065,105.8253059,3,,,,POINT (105.8253059 21.0103065)
11958083261,3062,21.0102651,105.8251854,3,,,,POINT (105.8251854 21.0102651)
11958083262,3063,21.0101554,105.8252286,3,,,,POINT (105.8252286 21.0101554)
11958083263,3064,21.0101922,105.8253495,3,,,,POINT (105.8253495 21.0101922)
11958083264,3065,21.0101191,105.8252101,4,,,,POINT (105.8252101 21.0101191)
11958083265,3066,21.0101766,105.8253846,4,,,,POINT (105.8253846 21.0101766)
11958083266,3067,21.0100783,105.8251892,4,,,,POINT (105.8251892 21.0100783)
11958083267,3068,21.0096979,105.824982,2,,,,POINT (105.824982 21.0096979)
11958083268,3069,21.0103197,105.8255256,3,,,,POINT (105.8255256 21.0103197)
11958083269,3070,21.0103946,105.825352,4,,,,POINT (105.825352 21.0103946)
11958083270,3071,21.0103999,105.8253379,2,,,,POINT (105.8253379 21.0103999)
11958083271,3072,21.0104007,105.825292,2,,,,POINT (105.825292 21.0104007)
11958083272,3073,21.0104528,105.8251689,3,,,,POINT (105.8251689 21.0104528)
11958083273,3074,21.0104282,105.825227,3,,,,POINT (105.825227 21.0104282)
11958083274,3075,21.0103557,105.8252539,3,,,,POINT (105.8252539 21.0103557)
11958083275,3076,21.0097218,105.8247669,2,,,,POINT (105.8247669 21.0097218)
11958083276,3077,21.0103044,105.8250947,3,,,,POINT (105.8250947 21.0103044)
11958083277,3078,21.0105955,105.8252597,2,,,,POINT (105.8252597 21.0105955)
11958083278,3079,21.0105207,105.8252237,3,,,,POINT (105.8252237 21.0105207)
11958083279,3080,21.010572,105.825249,4,crossing,,,POINT (105.825249 21.010572)
11964086594,3081,21.0065542,105.8365318,2,,,,POINT (105.8365318 21.0065542)
11964097773,3082,21.0116968,105.8356255,2,,,,POINT (105.8356255 21.0116968)
11964097774,3083,21.0120502,105.8354852,2,,,,POINT (105.8354852 21.0120502)
11964097775,3084,21.011942,105.8346454,2,,,,POINT (105.8346454 21.011942)
11964097776,3085,21.0121396,105.8342336,2,,,,POINT (105.8342336 21.0121396)
11964097777,3086,21.0101229,105.8337037,2,,,,POINT (105.8337037 21.0101229)
11964097778,3087,21.0101526,105.8337348,2,,,,POINT (105.8337348 21.0101526)
11964097828,3088,21.0033965,105.832518,2,,,,POINT (105.832518 21.0033965)
11964097829,3089,21.0036459,105.8329546,2,,,,POINT (105.8329546 21.0036459)
11964106248,3090,21.0017786,105.833879,2,,,,POINT (105.833879 21.0017786)
11964106249,3091,21.0010171,105.8336552,1,,,,POINT (105.8336552 21.0010171)
11964106251,3092,21.0012385,105.8342324,2,,,,POINT (105.8342324 21.0012385)
11964112468,3093,21.0079204,105.8354028,2,,,,POINT (105.8354028 21.0079204)
11968430931,3094,21.0022051,105.8331236,2,,,,POINT (105.8331236 21.0022051)
11969314191,3095,21.0055664,105.8332697,1,,,,POINT (105.8332697 21.0055664)
11969314192,3096,21.0037923,105.8326832,2,,,,POINT (105.8326832 21.0037923)
11969314193,3097,21.002828,105.8278964,2,,,,POINT (105.8278964 21.002828)
11984863787,3098,21.0061491,105.8331189,1,,,,POINT (105.8331189 21.0061491)
11984863788,3099,21.0059677,105.8331152,4,crossing,,,POINT (105.8331152 21.0059677)
11984863804,3100,21.006933,105.8340602,2,,,,POINT (105.8340602 21.006933)
11984863805,3101,21.0070049,105.8340161,3,,,,POINT (105.8340161 21.0070049)
11984863806,3102,21.0068945,105.8340676,2,,,,POINT (105.8340676 21.0068945)
11984863811,3103,21.006504,105.8343536,2,,,,POINT (105.8343536 21.006504)
11993549672,3104,21.0011966,105.8354437,2,,,,POINT (105.8354437 21.0011966)
11993550697,3105,21.0075688,105.8319781,2,,,,POINT (105.8319781 21.0075688)
11993550698,3106,21.0072269,105.8322112,3,crossing,,,POINT (105.8322112 21.0072269)
11993550699,3107,21.0073587,105.8321254,2,,,,POINT (105.8321254 21.0073587)
11993550700,3108,21.0071954,105.8322428,3,,,,POINT (105.8322428 21.0071954)
11993550701,3109,21.0086614,105.8313873,2,,,,POINT (105.8313873 21.0086614)
11993550702,3110,21.0119089,105.8288716,2,,,,POINT (105.8288716 21.0119089)
11993550703,3111,21.0119394,105.8281581,2,,,,POINT (105.8281581 21.0119394)
11993550704,3112,21.0112669,105.8269621,3,,,,POINT (105.8269621 21.0112669)
11993550705,3113,21.0109509,105.8275537,2,,,,POINT (105.8275537 21.0109509)
11993550706,3114,21.0122676,105.8268092,2,,,,POINT (105.8268092 21.0122676)
11993550707,3115,21.0116536,105.8265153,2,,,,POINT (105.8265153 21.0116536)
11993550708,3116,21.0116954,105.8265047,2,,,,POINT (105.8265047 21.0116954)
11993552012,3117,21.0008144,105.8359907,2,,,,POINT (105.8359907 21.0008144)
12016136743,3118,21.0018167,105.8369337,2,,,,POINT (105.8369337 21.0018167)
12016136766,3119,21.0015409,105.8374082,2,,,,POINT (105.8374082 21.0015409)
12069482025,3120,21.0054128,105.824813,1,,,,POINT (105.824813 21.0054128)
12069482026,3121,21.0055456,105.824879,3,,,,POINT (105.824879 21.0055456)
12095404050,3122,21.0131294,105.8346759,2,,,,POINT (105.8346759 21.0131294)
12095404051,3123,21.0131486,105.8346449,2,,,,POINT (105.8346449 21.0131486)
12095404052,3124,21.0132076,105.8344967,1,,,,POINT (105.8344967 21.0132076)
12095419633,3125,21.0128506,105.8348784,2,,,,POINT (105.8348784 21.0128506)
12095419634,3126,21.0128688,105.8348313,2,,,,POINT (105.8348313 21.0128688)
12095419635,3127,21.0129058,105.8347999,2,,,,POINT (105.8347999 21.0129058)
12095419636,3128,21.0129674,105.8348095,2,,,,POINT (105.8348095 21.0129674)
12095419637,3129,21.0130146,105.8347877,2,,,,POINT (105.8347877 21.0130146)
12095419638,3130,21.0130489,105.8347291,2,,,,POINT (105.8347291 21.0130489)
12095419639,3131,21.0130778,105.8346786,2,,,,POINT (105.8346786 21.0130778)
12112266298,3132,21.0024218,105.8253779,3,,,,POINT (105.8253779 21.0024218)
12112266299,3133,21.0025691,105.8253711,1,,,,POINT (105.8253711 21.0025691)
12129049271,3134,21.0029476,105.8234348,2,,,,POINT (105.8234348 21.0029476)
12129049272,3135,21.0031152,105.8235807,2,,,,POINT (105.8235807 21.0031152)
12129306676,3136,21.0031078,105.8243811,2,,,,POINT (105.8243811 21.0031078)
12129452071,3137,21.002047,105.829677,2,,,,POINT (105.829677 21.002047)
12129452072,3138,21.0019479,105.8296346,4,,,,POINT (105.8296346 21.0019479)
12149719870,3139,21.0024955,105.8356,1,,,,POINT (105.8356 21.0024955)
12149719871,3140,21.0026717,105.8355517,1,,,,POINT (105.8355517 21.0026717)
12149719892,3141,21.0030017,105.8351279,2,,,,POINT (105.8351279 21.0030017)
12157367109,3142,21.0015774,105.8338027,3,,,,POINT (105.8338027 21.0015774)
12163138082,3143,21.0060364,105.8328795,2,,,,POINT (105.8328795 21.0060364)
12163138610,3144,21.0063641,105.8326197,2,,,,POINT (105.8326197 21.0063641)
12163138611,3145,21.0063886,105.8345902,2,,,,POINT (105.8345902 21.0063886)
12163138620,3146,21.0059512,105.8332667,2,,,,POINT (105.8332667 21.0059512)
12163138632,3147,21.0052654,105.8334933,2,,,,POINT (105.8334933 21.0052654)
12163138633,3148,21.0037381,105.8359065,2,,,,POINT (105.8359065 21.0037381)
12163138634,3149,21.0069918,105.833442,2,,,,POINT (105.833442 21.0069918)
12163138635,3150,21.0069732,105.8334522,2,,,,POINT (105.8334522 21.0069732)
12163138647,3151,21.0016705,105.8359475,2,,,,POINT (105.8359475 21.0016705)
12178416221,3152,21.0085954,105.8317631,2,,,,POINT (105.8317631 21.0085954)
12178416222,3153,21.0066159,105.8346167,2,,,,POINT (105.8346167 21.0066159)
12178416223,3154,21.0058647,105.8357582,3,,,,POINT (105.8357582 21.0058647)
12178416228,3155,21.0062218,105.8356293,2,,,,POINT (105.8356293 21.0062218)
12178416240,3156,21.0055088,105.835433,3,,,,POINT (105.835433 21.0055088)
12178416241,3157,21.0054751,105.8353086,1,,,,POINT (105.8353086 21.0054751)
12178416242,3158,21.005491,105.8353675,4,crossing,,,POINT (105.8353675 21.005491)
12184246222,3159,21.0045093,105.8274418,2,,,,POINT (105.8274418 21.0045093)
12184246223,3160,21.0067355,105.8289923,2,,,,POINT (105.8289923 21.0067355)
12184246241,3161,21.0069446,105.8286077,3,,,,POINT (105.8286077 21.0069446)
12184246242,3162,21.006847,105.8285567,2,,,,POINT (105.8285567 21.006847)
12184246243,3163,21.0068176,105.828559,2,,,,POINT (105.828559 21.0068176)
12184246244,3164,21.006797,105.8285712,2,,,,POINT (105.8285712 21.006797)
12184246245,3165,21.0067589,105.8286394,1,,,,POINT (105.8286394 21.0067589)
12184246291,3166,21.008114,105.8263884,3,,,,POINT (105.8263884 21.008114)
12184246292,3167,21.0082746,105.826473,2,,,,POINT (105.826473 21.0082746)
12185671521,3168,21.0060968,105.833031,1,,,,POINT (105.833031 21.0060968)
12185671530,3169,21.0075444,105.8317431,2,,,,POINT (105.8317431 21.0075444)
12185671535,3170,21.0077176,105.8315401,2,,,,POINT (105.8315401 21.0077176)
12185671536,3171,21.0076613,105.8314985,2,,,,POINT (105.8314985 21.0076613)
12185671537,3172,21.0073332,105.8313403,1,,,,POINT (105.8313403 21.0073332)
12185671538,3173,21.0078915,105.8314753,2,,,,POINT (105.8314753 21.0078915)
12185671543,3174,21.0080056,105.8306461,1,,,,POINT (105.8306461 21.0080056)
12185671544,3175,21.007809,105.8311208,2,,,,POINT (105.8311208 21.007809)
12185671545,3176,21.0077126,105.8313206,1,,,,POINT (105.8313206 21.0077126)
12185671550,3177,21.0091941,105.8298381,2,,,,POINT (105.8298381 21.0091941)
12185671551,3178,21.0089875,105.8300526,2,,,,POINT (105.8300526 21.0089875)
12185671552,3179,21.0091474,105.8300868,2,,,,POINT (105.8300868 21.0091474)
12185671553,3180,21.0089135,105.830063,2,,,,POINT (105.830063 21.0089135)
12185671554,3181,21.0077664,105.8318496,2,,,,POINT (105.8318496 21.0077664)
12185671555,3182,21.0087371,105.829657,2,,,,POINT (105.829657 21.0087371)
12185671556,3183,21.0087379,105.8296356,2,,,,POINT (105.8296356 21.0087379)
12185671557,3184,21.0087192,105.8297209,2,,,,POINT (105.8297209 21.0087192)
12185671558,3185,21.0087349,105.8297761,2,,,,POINT (105.8297761 21.0087349)
12185671575,3186,21.0068576,105.8292009,2,,,,POINT (105.8292009 21.0068576)
12185673529,3187,21.0053066,105.8315344,2,,,,POINT (105.8315344 21.0053066)
12185673538,3188,21.004875,105.8298093,2,,,,POINT (105.8298093 21.004875)
12185673542,3189,21.0052941,105.8293784,2,,,,POINT (105.8293784 21.0052941)
12185673543,3190,21.0038928,105.8314837,2,,,,POINT (105.8314837 21.0038928)
12185673544,3191,21.0038332,105.8318628,2,,,,POINT (105.8318628 21.0038332)
12185673545,3192,21.0037909,105.8321084,2,,,,POINT (105.8321084 21.0037909)
12185673546,3193,21.0038155,105.8321789,2,,,,POINT (105.8321789 21.0038155)
12185673547,3194,21.0045499,105.8322823,2,,,,POINT (105.8322823 21.0045499)
12185673548,3195,21.0045778,105.8322662,2,,,,POINT (105.8322662 21.0045778)
12186172970,3196,21.0082771,105.8264779,2,,,,POINT (105.8264779 21.0082771)
12196501104,3197,21.0071058,105.8251147,2,,,,POINT (105.8251147 21.0071058)
12196501105,3198,21.0071792,105.8249574,2,,,,POINT (105.8249574 21.0071792)
12196501106,3199,21.0070763,105.8249023,2,,,,POINT (105.8249023 21.0070763)
12196501107,3200,21.0070029,105.8250596,2,,,,POINT (105.8250596 21.0070029)
12196501108,3201,21.0071287,105.8249304,3,,,,POINT (105.8249304 21.0071287)
12196501109,3202,21.0071992,105.8247758,3,,,,POINT (105.8247758 21.0071992)
12196501110,3203,21.0070561,105.8250881,3,,,,POINT (105.8250881 21.0070561)
12196501111,3204,21.0069742,105.8252653,3,,,,POINT (105.8252653 21.0069742)
12196501112,3205,21.0071441,105.8250328,3,,,,POINT (105.8250328 21.0071441)
12196501113,3206,21.0072268,105.825075,3,,,,POINT (105.825075 21.0072268)
12196501114,3207,21.0070397,105.8249808,3,,,,POINT (105.8249808 21.0070397)
12196501115,3208,21.006925,105.8249212,3,,,,POINT (105.8249212 21.006925)
12196632251,3209,21.0058429,105.8358778,2,,,,POINT (105.8358778 21.0058429)
12196632277,3210,21.0058998,105.8375467,2,,,,POINT (105.8375467 21.0058998)
12196632278,3211,21.0056945,105.8376219,2,,,,POINT (105.8376219 21.0056945)
12196632289,3212,21.0068748,105.8367438,2,,,,POINT (105.8367438 21.0068748)
12196632290,3213,21.0068687,105.8367925,2,,,,POINT (105.8367925 21.0068687)
12196632291,3214,21.0063579,105.8358557,2,,,,POINT (105.8358557 21.0063579)
12196632292,3215,21.0064973,105.836329,2,,,,POINT (105.836329 21.0064973)
12196632293,3216,21.0064905,105.8363654,2,,,,POINT (105.8363654 21.0064905)
12196632294,3217,21.0065108,105.836452,2,,,,POINT (105.836452 21.0065108)
12196632295,3218,21.0063397,105.8361804,1,,,,POINT (105.8361804 21.0063397)
12196632296,3219,21.0064674,105.8363239,2,,,,POINT (105.8363239 21.0064674)
12196632297,3220,21.0064943,105.8363452,3,,,,POINT (105.8363452 21.0064943)
12196632298,3221,21.006632,105.8361999,3,,,,POINT (105.8361999 21.006632)
12196632299,3222,21.0064824,105.8360222,1,,,,POINT (105.8360222 21.0064824)
12196644302,3223,21.0070016,105.8364517,3,,,,POINT (105.8364517 21.0070016)
12196644303,3224,21.0069044,105.8363625,2,,,,POINT (105.8363625 21.0069044)
12196644304,3225,21.0068924,105.8363625,2,,,,POINT (105.8363625 21.0068924)
12196644305,3226,21.0068761,105.8363719,2,,,,POINT (105.8363719 21.0068761)
12196644306,3227,21.0068063,105.8364454,1,,,,POINT (105.8364454 21.0068063)
12222026343,3228,21.0119929,105.8277776,1,,,,POINT (105.8277776 21.0119929)
12222026350,3229,21.0123471,105.8266888,2,,,,POINT (105.8266888 21.0123471)
12222026351,3230,21.012374,105.8265997,2,,,,POINT (105.8265997 21.012374)
12222026352,3231,21.012373,105.8266289,2,,,,POINT (105.8266289 21.012373)
12222026353,3232,21.012369,105.8266579,2,,,,POINT (105.8266579 21.012369)
12222026361,3233,21.0111047,105.8276468,2,,,,POINT (105.8276468 21.0111047)
12222026362,3234,21.0111385,105.8276764,2,,,,POINT (105.8276764 21.0111385)
12222026363,3235,21.0117453,105.8265169,2,,,,POINT (105.8265169 21.0117453)
12222026364,3236,21.0114503,105.8270644,2,,,,POINT (105.8270644 21.0114503)
12222026369,3237,21.0117204,105.8265068,2,,,,POINT (105.8265068 21.0117204)
12222026370,3238,21.0051887,105.833825,1,,,,POINT (105.833825 21.0051887)
12222026371,3239,21.0052362,105.8336232,1,,,,POINT (105.8336232 21.0052362)
12222026372,3240,21.0051715,105.83348,2,,,,POINT (105.83348 21.0051715)
12222026373,3241,21.0050478,105.8334584,2,,,,POINT (105.8334584 21.0050478)
12222026374,3242,21.004996,105.8334476,2,,,,POINT (105.8334476 21.004996)
12222026375,3243,21.0049011,105.8333921,2,,,,POINT (105.8333921 21.0049011)
12222026376,3244,21.0048206,105.8333475,2,,,,POINT (105.8333475 21.0048206)
12222026377,3245,21.0046638,105.8332936,2,,,,POINT (105.8332936 21.0046638)
12222026378,3246,21.0045531,105.8332335,2,,,,POINT (105.8332335 21.0045531)
12222026379,3247,21.0043949,105.8331626,2,,,,POINT (105.8331626 21.0043949)
12222026380,3248,21.0043112,105.8331215,3,,,,POINT (105.8331215 21.0043112)
12222026381,3249,21.0045196,105.8332185,3,,,,POINT (105.8332185 21.0045196)
12222026382,3250,21.0045747,105.833054,2,,,,POINT (105.833054 21.0045747)
12222026383,3251,21.004602,105.8329585,2,,,,POINT (105.8329585 21.004602)
12222026384,3252,21.0046226,105.8328279,3,,,,POINT (105.8328279 21.0046226)
12222026385,3253,21.004779,105.8328742,2,,,,POINT (105.8328742 21.004779)
12222026386,3254,21.0048926,105.8329112,2,,,,POINT (105.8329112 21.0048926)
12222026387,3255,21.0050493,105.8329436,2,,,,POINT (105.8329436 21.0050493)
12222026388,3256,21.0052522,105.8329218,2,,,,POINT (105.8329218 21.0052522)
12222026389,3257,21.0052033,105.8329342,2,,,,POINT (105.8329342 21.0052033)
12222026390,3258,21.0051761,105.8329358,2,,,,POINT (105.8329358 21.0051761)
12222026391,3259,21.0042987,105.8327323,2,,,,POINT (105.8327323 21.0042987)
12222026392,3260,21.0038014,105.8327682,2,,,,POINT (105.8327682 21.0038014)
12222026393,3261,21.0037741,105.8327959,2,,,,POINT (105.8327959 21.0037741)
12222026394,3262,21.003718,105.8328391,2,,,,POINT (105.8328391 21.003718)
12222026395,3263,21.003649,105.8329276,2,,,,POINT (105.8329276 21.003649)
12222026396,3264,21.0036564,105.8329758,2,,,,POINT (105.8329758 21.0036564)
12222026397,3265,21.0048082,105.8337951,3,,,,POINT (105.8337951 21.0048082)
12222026398,3266,21.0045926,105.8335897,2,,,,POINT (105.8335897 21.0045926)
12222026399,3267,21.0045308,105.8335373,1,,,,POINT (105.8335373 21.0045308)
12222026400,3268,21.0049556,105.8337281,3,,,,POINT (105.8337281 21.0049556)
12222035101,3269,21.0049622,105.8336421,2,,,,POINT (105.8336421 21.0049622)
12222035102,3270,21.004991,105.8335265,2,,,,POINT (105.8335265 21.004991)
12222035103,3271,21.0050206,105.8334527,4,,,,POINT (105.8334527 21.0050206)
12222035104,3272,21.0050615,105.8333478,1,,,,POINT (105.8333478 21.0050615)
12222035105,3273,21.0037435,105.8337929,2,,,,POINT (105.8337929 21.0037435)
12222035106,3274,21.0037792,105.8338338,2,,,,POINT (105.8338338 21.0037792)
